32,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
33,5,1471.0,163.0,405.0,258.0,1.0,-1,-1,-1
33,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
33,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
33,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
33,0,1071.0,300.0,28.0,76.0,1.0,-1,-1,-1
33,2,1032.0,376.0,405.0,247.0,1.0,-1,-1,-1
34,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
34,2,1004.0,379.0,418.0,253.0,1.0,-1,-1,-1
34,0,1071.0,300.0,28.0,76.0,1.0,-1,-1,-1
34,5,1464.0,162.0,409.0,262.0,1.0,-1,-1,-1
34,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
34,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
35,5,1456.0,160.0,414.0,266.0,1.0,-1,-1,-1
35,0,1071.0,300.0,28.0,76.0,1.0,-1,-1,-1
35,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
35,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
35,2,970.0,382.0,432.0,264.0,1.0,-1,-1,-1
35,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
36,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
36,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
36,0,1071.0,300.0,28.0,76.0,1.0,-1,-1,-1
36,5,1448.0,159.0,418.0,270.0,1.0,-1,-1,-1
36,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
36,2,935.0,384.0,445.0,276.0,1.0,-1,-1,-1
37,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
37,5,1440.0,158.0,422.0,273.0,1.0,-1,-1,-1
37,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
37,2,901.0,387.0,459.0,287.0,1.0,-1,-1,-1
37,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
37,0,1071.0,300.0,28.0,76.0,1.0,-1,-1,-1
38,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
38,0,1071.0,300.0,28.0,76.0,1.0,-1,-1,-1
38,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
38,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
38,2,866.0,389.0,473.0,299.0,1.0,-1,-1,-1
38,5,1433.0,156.0,427.0,277.0,1.0,-1,-1,-1
39,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
39,2,818.0,394.0,497.0,313.0,1.0,-1,-1,-1
39,5,1425.0,155.0,431.0,281.0,1.0,-1,-1,-1
39,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
39,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
39,0,1072.0,300.0,28.0,76.0,1.0,-1,-1,-1
40,2,769.0,399.0,521.0,327.0,1.0,-1,-1,-1
40,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
40,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
40,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
40,0,1072.0,299.0,28.0,76.0,1.0,-1,-1,-1
40,5,1417.0,154.0,437.0,285.0,1.0,-1,-1,-1
41,0,1072.0,299.0,28.0,76.0,1.0,-1,-1,-1
41,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
41,2,721.0,404.0,545.0,341.0,1.0,-1,-1,-1
41,5,1408.0,154.0,443.0,288.0,1.0,-1,-1,-1
41,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
41,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
42,0,1072.0,299.0,28.0,76.0,1.0,-1,-1,-1
42,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
42,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
42,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
42,5,1398.0,153.0,449.0,289.0,1.0,-1,-1,-1
42,2,673.0,409.0,569.0,354.0,1.0,-1,-1,-1
43,0,1072.0,299.0,28.0,76.0,1.0,-1,-1,-1
43,5,1389.0,153.0,455.0,290.0,1.0,-1,-1,-1
43,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
43,2,624.0,414.0,592.0,368.0,1.0,-1,-1,-1
43,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
43,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
44,5,1381.0,150.0,457.0,298.0,1.0,-1,-1,-1
44,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
44,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
44,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
44,0,1073.0,299.0,28.0,76.0,1.0,-1,-1,-1
44,2,552.0,420.0,631.0,390.0,1.0,-1,-1,-1
45,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
45,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
45,2,479.0,427.0,670.0,412.0,1.0,-1,-1,-1
45,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
45,0,1073.0,299.0,28.0,76.0,1.0,-1,-1,-1
45,5,1370.0,149.0,466.0,302.0,1.0,-1,-1,-1
46,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
46,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
46,5,1360.0,147.0,474.0,306.0,1.0,-1,-1,-1
46,2,407.0,433.0,709.0,433.0,1.0,-1,-1,-1
46,0,1073.0,299.0,28.0,76.0,1.0,-1,-1,-1
46,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
47,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
47,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
47,5,1349.0,146.0,483.0,310.0,1.0,-1,-1,-1
47,0,1073.0,299.0,28.0,76.0,1.0,-1,-1,-1
47,2,334.0,440.0,748.0,455.0,1.0,-1,-1,-1
47,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
48,5,1338.0,144.0,491.0,314.0,1.0,-1,-1,-1
48,0,1073.0,299.0,28.0,76.0,1.0,-1,-1,-1
48,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
48,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
48,2,226.0,444.0,815.0,487.0,1.0,-1,-1,-1
48,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
49,2,118.0,449.0,882.0,518.0,1.0,-1,-1,-1
49,5,1326.0,142.0,501.0,320.0,1.0,-1,-1,-1
49,0,1074.0,299.0,28.0,76.0,1.0,-1,-1,-1
49,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
49,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
49,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
50,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
50,2,9.0,454.0,949.0,549.0,1.0,-1,-1,-1
50,5,1313.0,140.0,511.0,327.0,1.0,-1,-1,-1
50,0,1074.0,299.0,28.0,76.0,1.0,-1,-1,-1
50,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
50,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
51,2,2.0,471.0,907.0,592.0,1.0,-1,-1,-1
51,0,1074.0,299.0,28.0,76.0,1.0,-1,-1,-1
51,5,1301.0,138.0,520.0,333.0,1.0,-1,-1,-1
51,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
51,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
51,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
52,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
52,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
52,5,1288.0,136.0,530.0,339.0,1.0,-1,-1,-1
52,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
52,2,1.0,480.0,850.0,584.0,1.0,-1,-1,-1
52,0,1074.0,299.0,28.0,76.0,1.0,-1,-1,-1
53,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
53,2,1.0,488.0,793.0,577.0,1.0,-1,-1,-1
53,0,1074.0,299.0,28.0,76.0,1.0,-1,-1,-1
53,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
53,5,1276.0,134.0,540.0,345.0,1.0,-1,-1,-1
53,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
54,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
54,2,0.0,497.0,737.0,570.0,1.0,-1,-1,-1
54,5,1263.0,132.0,549.0,352.0,1.0,-1,-1,-1
54,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
54,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
54,0,1075.0,299.0,28.0,76.0,1.0,-1,-1,-1
55,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
55,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
55,2,0.0,510.0,659.0,557.0,1.0,-1,-1,-1
55,0,918.0,303.0,25.0,60.0,1.0,-1,-1,-1
55,0,1075.0,299.0,28.0,76.0,1.0,-1,-1,-1
55,5,1249.0,130.0,561.0,358.0,1.0,-1,-1,-1
56,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
56,2,0.0,523.0,580.0,544.0,1.0,-1,-1,-1
56,5,1235.0,128.0,573.0,364.0,1.0,-1,-1,-1
56,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
56,0,1075.0,299.0,28.0,76.0,1.0,-1,-1,-1
56,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
57,5,1221.0,126.0,585.0,371.0,1.0,-1,-1,-1
57,2,0.0,536.0,502.0,531.0,1.0,-1,-1,-1
57,0,1075.0,299.0,28.0,76.0,1.0,-1,-1,-1
57,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
57,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
57,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
58,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
58,2,0.0,549.0,424.0,518.0,1.0,-1,-1,-1
58,0,1075.0,298.0,28.0,76.0,1.0,-1,-1,-1
58,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
58,5,1206.0,124.0,597.0,377.0,1.0,-1,-1,-1
58,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
59,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
59,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
59,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
59,2,0.0,579.0,327.0,487.0,1.0,-1,-1,-1
59,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
59,5,1190.0,120.0,613.0,386.0,1.0,-1,-1,-1
60,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
60,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
60,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
60,5,1173.0,117.0,629.0,395.0,1.0,-1,-1,-1
60,2,1.0,465.0,306.0,183.0,1.0,-1,-1,-1
60,2,0.0,609.0,229.0,457.0,1.0,-1,-1,-1
60,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
61,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
61,2,0.0,665.0,142.0,411.0,1.0,-1,-1,-1
61,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
61,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
61,2,0.0,453.0,367.0,201.0,1.0,-1,-1,-1
61,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
61,5,1153.0,112.0,645.0,408.0,1.0,-1,-1,-1
62,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
62,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
62,5,1132.0,107.0,661.0,420.0,1.0,-1,-1,-1
62,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
62,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
62,2,0.0,441.0,428.0,219.0,1.0,-1,-1,-1
63,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
63,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
63,5,1112.0,102.0,678.0,433.0,1.0,-1,-1,-1
63,2,0.0,430.0,490.0,237.0,1.0,-1,-1,-1
63,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
63,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
64,5,1092.0,97.0,694.0,446.0,1.0,-1,-1,-1
64,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
64,2,0.0,418.0,551.0,255.0,1.0,-1,-1,-1
64,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
64,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
64,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
65,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
65,5,1071.0,92.0,711.0,458.0,1.0,-1,-1,-1
65,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
65,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
65,2,17.0,412.0,583.0,247.0,1.0,-1,-1,-1
65,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
66,2,35.0,406.0,614.0,239.0,1.0,-1,-1,-1
66,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
66,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
66,5,1051.0,87.0,727.0,471.0,1.0,-1,-1,-1
66,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
66,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
67,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
67,5,1030.0,82.0,744.0,483.0,1.0,-1,-1,-1
67,2,120.0,400.0,579.0,222.0,1.0,-1,-1,-1
67,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
67,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
67,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
68,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
68,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
68,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
68,2,193.0,396.0,545.0,214.0,1.0,-1,-1,-1
68,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
68,5,1002.0,76.0,768.0,494.0,1.0,-1,-1,-1
69,2,757.0,302.0,90.0,54.0,1.0,-1,-1,-1
69,1,907.0,333.0,38.0,33.0,1.0,-1,-1,-1
69,5,974.0,71.0,792.0,505.0,1.0,-1,-1,-1
69,0,1076.0,298.0,28.0,76.0,1.0,-1,-1,-1
69,2,266.0,391.0,511.0,207.0,1.0,-1,-1,-1
69,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
70,0,917.0,303.0,25.0,60.0,1.0,-1,-1,-1
70,5,946.0,66.0,816.0,516.0,1.0,-1,-1,-1
70,2,340.0,386.0,477.0,199.0,1.0,-1,-1,-1
